ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
71.0,"[[1418.5, 675.5, 63.0, 139.0], [1421.5, 676.5, 63.0, 139.0], [1422.0, 676.0, 60.0, 140.0], [1422.5, 676.0, 57.0, 142.0], [1423.5, 676.5, 53.0, 143.0], [1424.0, 676.5, 50.0, 145.0], [1424.5, 676.0, 47.0, 146.0], [1425.5, 675.0, 51.0, 146.0], [1427.0, 674.5, 54.0, 147.0], [1428.0, 673.5, 58.0, 147.0], [1429.5, 673.0, 61.0, 148.0], [1430.5, 672.0, 65.0, 148.0], [1432.5, 672.5, 67.0, 149.0], [1434.0, 673.0, 68.0, 150.0], [1435.0, 675.0, 70.0, 152.0], [1436.5, 675.5, 71.0, 153.0]]","[[1438.5, 676.0, 73.0, 154.0], [1440.5, 676.5, 71.0, 155.0], [1444.0, 677.0, 70.0, 156.0], [1446.0, 676.0, 68.0, 156.0], [1449.5, 676.5, 67.0, 157.0], [1451.5, 677.0, 65.0, 158.0], [1453.0, 677.5, 66.0, 159.0], [1454.0, 677.0, 66.0, 160.0], [1456.5, 678.0, 67.0, 162.0], [1457.5, 677.5, 67.0, 163.0], [1459.0, 678.0, 68.0, 164.0], [1457.5, 678.5, 67.0, 165.0], [1455.0, 678.5, 66.0, 165.0], [1454.0, 679.0, 66.0, 166.0], [1451.5, 679.0, 65.0, 166.0], [1450.0, 679.5, 64.0, 167.0]]","['../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132']","['00048.png', '00049.png', '00050.png', '00051.png', '00052.png', '00053.png', '00054.png', '00055.png', '00056.png', '00057.png', '00058.png', '00059.png', '00060.png', '00061.png', '00062.png', '00063.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
71.0,"[[1438.5, 676.0, 73.0, 154.0], [1440.5, 676.5, 71.0, 155.0], [1444.0, 677.0, 70.0, 156.0], [1446.0, 676.0, 68.0, 156.0], [1449.5, 676.5, 67.0, 157.0], [1451.5, 677.0, 65.0, 158.0], [1453.0, 677.5, 66.0, 159.0], [1454.0, 677.0, 66.0, 160.0], [1456.5, 678.0, 67.0, 162.0], [1457.5, 677.5, 67.0, 163.0], [1459.0, 678.0, 68.0, 164.0], [1457.5, 678.5, 67.0, 165.0], [1455.0, 678.5, 66.0, 165.0], [1454.0, 679.0, 66.0, 166.0], [1451.5, 679.0, 65.0, 166.0], [1450.0, 679.5, 64.0, 167.0]]","[[1452.0, 680.0, 68.0, 168.0], [1453.0, 680.5, 72.0, 169.0], [1454.5, 679.5, 75.0, 169.0], [1455.5, 680.0, 79.0, 170.0], [1457.5, 680.5, 83.0, 171.0], [1458.5, 679.5, 81.0, 173.0], [1460.0, 679.5, 78.0, 175.0], [1461.0, 678.0, 76.0, 176.0], [1462.5, 678.0, 73.0, 178.0], [1463.5, 677.0, 71.0, 180.0], [1462.0, 677.0, 70.0, 182.0], [1460.5, 677.5, 69.0, 185.0], [1459.5, 676.5, 69.0, 187.0], [1458.0, 677.0, 68.0, 190.0], [1456.5, 677.0, 67.0, 192.0], [1454.5, 678.0, 73.0, 192.0]]","['../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132']","['00064.png', '00065.png', '00066.png', '00067.png', '00068.png', '00069.png', '00070.png', '00071.png', '00072.png', '00073.png', '00074.png', '00075.png', '00076.png', '00077.png', '00078.png', '00079.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
71.0,"[[1452.0, 680.0, 68.0, 168.0], [1453.0, 680.5, 72.0, 169.0], [1454.5, 679.5, 75.0, 169.0], [1455.5, 680.0, 79.0, 170.0], [1457.5, 680.5, 83.0, 171.0], [1458.5, 679.5, 81.0, 173.0], [1460.0, 679.5, 78.0, 175.0], [1461.0, 678.0, 76.0, 176.0], [1462.5, 678.0, 73.0, 178.0], [1463.5, 677.0, 71.0, 180.0], [1462.0, 677.0, 70.0, 182.0], [1460.5, 677.5, 69.0, 185.0], [1459.5, 676.5, 69.0, 187.0], [1458.0, 677.0, 68.0, 190.0], [1456.5, 677.0, 67.0, 192.0], [1454.5, 678.0, 73.0, 192.0]]","[[1453.0, 679.5, 80.0, 193.0], [1450.0, 680.5, 86.0, 193.0], [1448.5, 682.0, 93.0, 194.0], [1446.5, 683.0, 99.0, 194.0], [1447.5, 683.5, 97.0, 195.0], [1447.5, 684.0, 95.0, 196.0], [1449.0, 683.5, 94.0, 197.0], [1449.0, 684.0, 92.0, 198.0], [1450.0, 684.5, 90.0, 199.0], [1447.5, 685.5, 89.0, 201.0], [1445.0, 685.0, 88.0, 202.0], [1441.5, 686.0, 87.0, 204.0], [1439.0, 685.5, 86.0, 205.0], [1436.5, 686.5, 85.0, 207.0], [1434.5, 687.5, 85.0, 209.0], [1432.5, 688.5, 85.0, 211.0]]","['../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132']","['00080.png', '00081.png', '00082.png', '00083.png', '00084.png', '00085.png', '00086.png', '00087.png', '00088.png', '00089.png', '00090.png', '00091.png', '00092.png', '00093.png', '00094.png', '00095.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
71.0,"[[1453.0, 679.5, 80.0, 193.0], [1450.0, 680.5, 86.0, 193.0], [1448.5, 682.0, 93.0, 194.0], [1446.5, 683.0, 99.0, 194.0], [1447.5, 683.5, 97.0, 195.0], [1447.5, 684.0, 95.0, 196.0], [1449.0, 683.5, 94.0, 197.0], [1449.0, 684.0, 92.0, 198.0], [1450.0, 684.5, 90.0, 199.0], [1447.5, 685.5, 89.0, 201.0], [1445.0, 685.0, 88.0, 202.0], [1441.5, 686.0, 87.0, 204.0], [1439.0, 685.5, 86.0, 205.0], [1436.5, 686.5, 85.0, 207.0], [1434.5, 687.5, 85.0, 209.0], [1432.5, 688.5, 85.0, 211.0]]","[[1430.0, 689.5, 86.0, 213.0], [1428.0, 690.5, 86.0, 215.0], [1426.0, 691.5, 86.0, 217.0], [1424.5, 694.0, 91.0, 218.0], [1423.5, 696.5, 97.0, 219.0], [1421.0, 700.0, 102.0, 220.0], [1420.0, 702.5, 108.0, 221.0], [1418.5, 705.0, 113.0, 222.0], [1416.5, 705.5, 107.0, 223.0], [1414.5, 705.5, 101.0, 225.0], [1412.5, 706.0, 95.0, 226.0], [1410.5, 706.0, 89.0, 228.0], [1408.5, 706.5, 83.0, 229.0], [1405.0, 705.5, 84.0, 231.0], [1400.0, 704.5, 84.0, 233.0], [1396.5, 704.0, 85.0, 234.0]]","['../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132', '../JAAD/images/video_0132']","['00096.png', '00097.png', '00098.png', '00099.png', '00100.png', '00101.png', '00102.png', '00103.png', '00104.png', '00105.png', '00106.png', '00107.png', '00108.png', '00109.png', '00110.png', '00111.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0
72.0,"[[1011.0, 737.0, 52.0, 186.0], [1013.0, 737.5, 52.0, 187.0], [1016.0, 738.0, 52.0, 188.0], [1017.5, 738.5, 51.0, 189.0], [1020.5, 739.0, 51.0, 190.0], [1022.5, 739.5, 51.0, 191.0], [1025.5, 740.0, 51.0, 192.0], [1027.0, 740.5, 50.0, 193.0], [1030.0, 741.0, 50.0, 194.0], [1032.0, 741.5, 50.0, 195.0], [1034.0, 742.0, 50.0, 196.0], [1036.0, 741.5, 50.0, 197.0], [1037.0, 742.0, 50.0, 198.0], [1039.0, 741.5, 50.0, 199.0], [1041.0, 742.0, 50.0, 200.0], [1043.0, 742.5, 50.0, 201.0]]","[[1045.0, 742.0, 50.0, 202.0], [1046.0, 742.5, 50.0, 203.0], [1048.0, 742.0, 50.0, 204.0], [1050.0, 742.5, 50.0, 205.0], [1052.0, 742.0, 50.0, 206.0], [1054.0, 742.5, 50.0, 207.0], [1056.0, 742.0, 50.0, 208.0], [1058.0, 741.5, 50.0, 209.0], [1060.0, 742.5, 50.0, 211.0], [1060.5, 742.0, 49.0, 212.0], [1062.5, 741.5, 49.0, 213.0], [1064.5, 741.0, 49.0, 214.0], [1066.5, 741.5, 49.0, 215.0], [1068.5, 741.0, 49.0, 216.0], [1071.0, 742.5, 50.0, 217.0], [1072.0, 743.0, 50.0, 218.0]]","['../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140']","['00000.png', '00001.png', '00002.png', '00003.png', '00004.png', '00005.png', '00006.png', '00007.png', '00008.png', '00009.png', '00010.png', '00011.png', '00012.png', '00013.png', '00014.png', '00015.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
72.0,"[[1045.0, 742.0, 50.0, 202.0], [1046.0, 742.5, 50.0, 203.0], [1048.0, 742.0, 50.0, 204.0], [1050.0, 742.5, 50.0, 205.0], [1052.0, 742.0, 50.0, 206.0], [1054.0, 742.5, 50.0, 207.0], [1056.0, 742.0, 50.0, 208.0], [1058.0, 741.5, 50.0, 209.0], [1060.0, 742.5, 50.0, 211.0], [1060.5, 742.0, 49.0, 212.0], [1062.5, 741.5, 49.0, 213.0], [1064.5, 741.0, 49.0, 214.0], [1066.5, 741.5, 49.0, 215.0], [1068.5, 741.0, 49.0, 216.0], [1071.0, 742.5, 50.0, 217.0], [1072.0, 743.0, 50.0, 218.0]]","[[1074.5, 744.5, 51.0, 219.0], [1075.5, 745.0, 51.0, 220.0], [1078.0, 747.0, 52.0, 222.0], [1079.0, 748.5, 52.0, 223.0], [1081.5, 749.0, 53.0, 224.0], [1082.5, 750.5, 53.0, 225.0], [1085.0, 751.0, 54.0, 226.0], [1086.0, 752.5, 54.0, 227.0], [1088.0, 752.0, 54.0, 228.0], [1090.0, 752.5, 54.0, 229.0], [1091.0, 752.5, 54.0, 231.0], [1093.0, 753.0, 54.0, 232.0], [1095.0, 752.5, 54.0, 233.0], [1097.0, 752.0, 54.0, 234.0], [1099.0, 752.5, 54.0, 235.0], [1100.0, 752.5, 54.0, 237.0]]","['../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140']","['00016.png', '00017.png', '00018.png', '00019.png', '00020.png', '00021.png', '00022.png', '00023.png', '00024.png', '00025.png', '00026.png', '00027.png', '00028.png', '00029.png', '00030.png', '00031.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
72.0,"[[1074.5, 744.5, 51.0, 219.0], [1075.5, 745.0, 51.0, 220.0], [1078.0, 747.0, 52.0, 222.0], [1079.0, 748.5, 52.0, 223.0], [1081.5, 749.0, 53.0, 224.0], [1082.5, 750.5, 53.0, 225.0], [1085.0, 751.0, 54.0, 226.0], [1086.0, 752.5, 54.0, 227.0], [1088.0, 752.0, 54.0, 228.0], [1090.0, 752.5, 54.0, 229.0], [1091.0, 752.5, 54.0, 231.0], [1093.0, 753.0, 54.0, 232.0], [1095.0, 752.5, 54.0, 233.0], [1097.0, 752.0, 54.0, 234.0], [1099.0, 752.5, 54.0, 235.0], [1100.0, 752.5, 54.0, 237.0]]","[[1102.0, 753.0, 54.0, 238.0], [1104.0, 752.5, 54.0, 239.0], [1106.5, 753.0, 55.0, 240.0], [1108.5, 753.5, 55.0, 241.0], [1112.0, 754.5, 56.0, 243.0], [1114.0, 755.0, 56.0, 244.0], [1116.5, 755.5, 57.0, 245.0], [1118.5, 756.0, 57.0, 246.0], [1121.0, 756.5, 58.0, 247.0], [1124.0, 757.5, 58.0, 249.0], [1126.5, 758.0, 59.0, 250.0], [1128.5, 758.5, 59.0, 251.0], [1130.0, 759.0, 62.0, 252.0], [1132.5, 759.5, 65.0, 253.0], [1133.5, 760.5, 67.0, 255.0], [1136.0, 761.0, 70.0, 256.0]]","['../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140']","['00032.png', '00033.png', '00034.png', '00035.png', '00036.png', '00037.png', '00038.png', '00039.png', '00040.png', '00041.png', '00042.png', '00043.png', '00044.png', '00045.png', '00046.png', '00047.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
72.0,"[[1102.0, 753.0, 54.0, 238.0], [1104.0, 752.5, 54.0, 239.0], [1106.5, 753.0, 55.0, 240.0], [1108.5, 753.5, 55.0, 241.0], [1112.0, 754.5, 56.0, 243.0], [1114.0, 755.0, 56.0, 244.0], [1116.5, 755.5, 57.0, 245.0], [1118.5, 756.0, 57.0, 246.0], [1121.0, 756.5, 58.0, 247.0], [1124.0, 757.5, 58.0, 249.0], [1126.5, 758.0, 59.0, 250.0], [1128.5, 758.5, 59.0, 251.0], [1130.0, 759.0, 62.0, 252.0], [1132.5, 759.5, 65.0, 253.0], [1133.5, 760.5, 67.0, 255.0], [1136.0, 761.0, 70.0, 256.0]]","[[1137.5, 762.5, 73.0, 257.0], [1139.0, 763.0, 76.0, 258.0], [1141.5, 763.5, 79.0, 259.0], [1142.5, 764.5, 81.0, 261.0], [1145.0, 765.0, 84.0, 262.0], [1146.5, 765.5, 87.0, 263.0], [1148.5, 766.5, 87.0, 265.0], [1150.0, 767.0, 88.0, 266.0], [1152.0, 767.0, 88.0, 268.0], [1153.5, 767.5, 89.0, 269.0], [1155.5, 768.5, 89.0, 271.0], [1157.5, 769.0, 89.0, 272.0], [1159.0, 770.0, 90.0, 274.0], [1161.0, 769.5, 90.0, 275.0], [1162.5, 770.5, 91.0, 277.0], [1164.5, 771.0, 91.0, 278.0]]","['../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140']","['00048.png', '00049.png', '00050.png', '00051.png', '00052.png', '00053.png', '00054.png', '00055.png', '00056.png', '00057.png', '00058.png', '00059.png', '00060.png', '00061.png', '00062.png', '00063.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
72.0,"[[1137.5, 762.5, 73.0, 257.0], [1139.0, 763.0, 76.0, 258.0], [1141.5, 763.5, 79.0, 259.0], [1142.5, 764.5, 81.0, 261.0], [1145.0, 765.0, 84.0, 262.0], [1146.5, 765.5, 87.0, 263.0], [1148.5, 766.5, 87.0, 265.0], [1150.0, 767.0, 88.0, 266.0], [1152.0, 767.0, 88.0, 268.0], [1153.5, 767.5, 89.0, 269.0], [1155.5, 768.5, 89.0, 271.0], [1157.5, 769.0, 89.0, 272.0], [1159.0, 770.0, 90.0, 274.0], [1161.0, 769.5, 90.0, 275.0], [1162.5, 770.5, 91.0, 277.0], [1164.5, 771.0, 91.0, 278.0]]","[[1166.0, 771.5, 92.0, 279.0], [1167.0, 772.5, 92.0, 281.0], [1168.5, 773.0, 93.0, 282.0], [1170.0, 774.0, 94.0, 284.0], [1172.5, 774.5, 95.0, 285.0], [1173.5, 774.0, 95.0, 286.0], [1175.0, 775.0, 96.0, 288.0], [1176.5, 775.5, 97.0, 289.0], [1177.5, 776.5, 97.0, 291.0], [1179.0, 777.0, 98.0, 292.0], [1179.0, 778.5, 98.0, 293.0], [1178.0, 778.5, 98.0, 293.0], [1177.5, 780.0, 97.0, 294.0], [1176.5, 780.0, 97.0, 294.0], [1176.5, 781.5, 97.0, 295.0], [1174.0, 781.5, 106.0, 297.0]]","['../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140']","['00064.png', '00065.png', '00066.png', '00067.png', '00068.png', '00069.png', '00070.png', '00071.png', '00072.png', '00073.png', '00074.png', '00075.png', '00076.png', '00077.png', '00078.png', '00079.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
72.0,"[[1166.0, 771.5, 92.0, 279.0], [1167.0, 772.5, 92.0, 281.0], [1168.5, 773.0, 93.0, 282.0], [1170.0, 774.0, 94.0, 284.0], [1172.5, 774.5, 95.0, 285.0], [1173.5, 774.0, 95.0, 286.0], [1175.0, 775.0, 96.0, 288.0], [1176.5, 775.5, 97.0, 289.0], [1177.5, 776.5, 97.0, 291.0], [1179.0, 777.0, 98.0, 292.0], [1179.0, 778.5, 98.0, 293.0], [1178.0, 778.5, 98.0, 293.0], [1177.5, 780.0, 97.0, 294.0], [1176.5, 780.0, 97.0, 294.0], [1176.5, 781.5, 97.0, 295.0], [1174.0, 781.5, 106.0, 297.0]]","[[1171.5, 781.0, 115.0, 298.0], [1168.0, 780.0, 124.0, 300.0], [1165.5, 779.5, 133.0, 301.0], [1163.0, 779.5, 142.0, 303.0], [1161.5, 781.0, 149.0, 304.0], [1160.0, 782.5, 156.0, 305.0], [1157.0, 782.5, 162.0, 305.0], [1155.5, 784.0, 169.0, 306.0], [1154.0, 785.5, 176.0, 307.0], [1153.0, 786.5, 174.0, 307.0], [1152.0, 788.0, 172.0, 308.0], [1150.5, 789.0, 169.0, 308.0], [1149.5, 790.5, 167.0, 309.0], [1148.5, 791.5, 165.0, 309.0], [1142.5, 792.0, 155.0, 310.0], [1136.5, 791.5, 145.0, 311.0]]","['../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140', '../JAAD/images/video_0140']","['00080.png', '00081.png', '00082.png', '00083.png', '00084.png', '00085.png', '00086.png', '00087.png', '00088.png', '00089.png', '00090.png', '00091.png', '00092.png', '00093.png', '00094.png', '00095.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0
73.0,"[[1114.0, 604.5, 38.0, 81.0], [1116.0, 604.5, 38.0, 81.0], [1118.0, 606.0, 38.0, 82.0], [1120.0, 606.0, 38.0, 82.0], [1122.0, 606.5, 38.0, 83.0], [1122.5, 607.5, 37.0, 83.0], [1124.5, 608.0, 37.0, 84.0], [1126.5, 608.0, 37.0, 84.0], [1128.5, 609.5, 37.0, 85.0], [1130.5, 609.5, 37.0, 85.0], [1132.0, 610.0, 36.0, 86.0], [1132.5, 610.5, 35.0, 87.0], [1134.5, 612.5, 35.0, 89.0], [1135.0, 613.0, 34.0, 90.0], [1136.5, 613.5, 33.0, 91.0], [1138.5, 613.5, 33.0, 91.0]]","[[1141.5, 615.0, 33.0, 92.0], [1143.5, 615.0, 33.0, 92.0], [1146.5, 616.5, 33.0, 93.0], [1148.5, 616.5, 33.0, 93.0], [1151.0, 615.5, 34.0, 95.0], [1154.0, 614.5, 34.0, 97.0], [1156.5, 613.0, 35.0, 100.0], [1159.5, 612.0, 35.0, 102.0], [1162.0, 611.0, 36.0, 104.0], [1164.0, 610.0, 36.0, 106.0], [1167.5, 609.0, 37.0, 108.0], [1169.5, 607.5, 37.0, 111.0], [1173.0, 606.5, 38.0, 113.0], [1175.0, 605.5, 38.0, 115.0], [1176.5, 607.5, 37.0, 117.0], [1177.5, 609.5, 37.0, 119.0]]","['../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119', '../JAAD/images/video_0119']","['00000.png', '00001.png', '00002.png', '00003.png', '00004.png', '00005.png', '00006.png', '00007.png', '00008.png', '00009.png', '00010.png', '00011.png', '00012.png', '00013.png', '00014.png', '00015.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0
